Sequence,Lac,Proteins,Orientation,Seed1,Seed2,Energy,nProteins,Tw,Wr,Lk,Angle
105,minicircle,HU+87,MC,778772,554784,303.429,2,9.995,0.005,10.000,0.000
105,minicircle,HU+87,MC,756118,666409,331.622,2,10.165,-0.165,10.000,0.000
105,minicircle,HU+87,MC,136924,666409,313.754,2,10.141,-0.141,10.000,0.000
105,minicircle,HU+87,MC,423366,666409,326.875,2,10.084,-0.084,10.000,0.000
105,minicircle,HU+87,MC,942322,700229,335.380,2,10.073,-0.073,10.000,0.000
105,minicircle,HU+87,MC,656108,735005,329.702,2,10.011,-0.011,10.000,0.000
105,minicircle,HU+87,MC,232922,666409,325.884,2,9.997,0.003,10.000,0.000
105,minicircle,HU+87,MC,631890,690374,321.338,2,9.870,0.130,10.000,0.000
105,minicircle,HU+87,MC,604667,657389,307.330,2,10.033,-0.033,10.000,0.000
105,minicircle,HU+87,MC,944713,735005,323.325,2,9.992,0.008,10.000,0.000
105,minicircle,HU+87,MC,19865,715183,323.248,2,9.940,0.060,9.000,0.000
105,minicircle,HU+87,MC,129712,666409,331.306,2,9.982,0.018,9.000,0.000
105,minicircle,HU+87,MC,582555,690374,332.660,2,9.782,0.218,10.000,0.000
105,minicircle,HU+87,MC,39622,657389,291.230,2,10.007,-0.007,9.000,0.000
105,minicircle,HU+87,MC,624628,735005,321.674,2,10.018,-0.018,10.000,0.000
105,minicircle,HU+87,MC,503823,715183,323.709,2,10.030,-0.030,10.000,0.000
105,minicircle,HU+87,MC,72177,695303,335.513,2,9.831,0.169,10.000,0.000
105,minicircle,HU+87,MC,367535,657389,320.971,2,10.021,-0.021,9.000,0.000
105,minicircle,HU+87,MC,814280,735005,337.152,2,9.986,0.014,9.000,0.000
105,minicircle,HU+87,MC,79864,715183,303.634,2,9.939,0.061,10.000,0.000
105,minicircle,HU+87,MC,911372,695303,298.835,2,9.942,0.058,10.000,0.000
105,minicircle,HU+87,MC,758354,662346,318.250,2,9.822,0.178,10.000,0.000
105,minicircle,HU+87,MC,529022,657389,305.924,2,10.087,-0.087,10.000,0.000
105,minicircle,HU+87,MC,408031,735005,333.722,2,10.059,-0.059,10.000,0.000
105,minicircle,HU+87,MC,130614,715183,314.589,2,9.823,0.177,10.000,0.000
105,minicircle,HU+87,MC,214280,662346,286.858,2,9.814,0.186,10.000,0.000
105,minicircle,HU+87,MC,242108,657389,317.640,2,10.049,-0.049,10.000,0.000
105,minicircle,HU+87,MC,997669,735005,321.789,2,10.060,-0.060,10.000,0.000
105,minicircle,HU+87,MC,723437,715183,295.495,2,9.994,0.006,10.000,0.000
105,minicircle,HU+87,MC,83692,662346,321.676,2,9.901,0.099,10.000,0.000
105,minicircle,HU+87,MC,800283,549790,323.404,2,10.056,-0.056,10.000,0.000
105,minicircle,HU+87,MC,314221,657389,315.443,2,10.140,-0.140,10.000,0.000
105,minicircle,HU+87,MC,730021,735005,310.908,2,10.108,-0.108,10.000,0.000
105,minicircle,HU+87,MC,119502,715183,299.677,2,9.934,0.066,10.000,0.000
105,minicircle,HU+87,MC,685898,579423,325.810,2,10.085,-0.085,10.000,0.000
105,minicircle,HU+87,MC,229846,662346,295.410,2,9.902,0.098,10.000,0.000
105,minicircle,HU+87,MC,153337,657389,327.270,2,10.051,-0.051,10.000,0.000
105,minicircle,HU+87,MC,336738,549790,322.798,2,10.032,-0.032,10.000,0.000
105,minicircle,HU+87,MC,424504,735005,326.011,2,10.149,-0.149,10.000,0.000
105,minicircle,HU+87,MC,553580,715183,323.820,2,10.033,-0.033,10.000,0.000
105,minicircle,HU+87,MC,995763,559608,333.847,2,10.002,-0.002,10.000,0.000
105,minicircle,HU+87,MC,608649,662346,289.759,2,9.848,0.152,10.000,0.000
105,minicircle,HU+87,MC,890337,549790,334.851,2,9.998,0.002,10.000,0.000
105,minicircle,HU+87,MC,737122,657389,311.941,2,10.015,-0.015,10.000,0.000
105,minicircle,HU+87,MC,500555,705230,308.251,2,9.888,0.112,10.000,0.000
105,minicircle,HU+87,MC,676363,549790,331.404,2,10.074,-0.074,10.000,0.000
105,minicircle,HU+87,MC,869902,657389,307.287,2,9.988,0.012,9.000,0.000
105,minicircle,HU+87,MC,112553,647618,323.582,2,10.025,-0.025,10.000,0.000
105,minicircle,HU+87,MC,516413,705230,336.397,2,9.969,0.031,10.000,0.000
105,minicircle,HU+87,MC,518625,569639,323.144,2,9.900,0.100,10.000,0.000
105,minicircle,HU+87,MC,198015,559610,301.293,2,9.906,0.094,10.000,0.000
105,minicircle,HU+87,MC,930552,549790,313.600,2,9.963,0.037,10.000,0.000
105,minicircle,HU+87,MC,960742,657389,315.216,2,10.051,-0.051,9.000,0.000
105,minicircle,HU+87,MC,696835,647618,324.671,2,10.129,-0.129,10.000,0.000
105,minicircle,HU+87,MC,63261,705230,333.630,2,10.027,-0.027,10.000,0.000
105,minicircle,HU+87,MC,560912,559610,304.799,2,9.820,0.180,10.000,0.000
105,minicircle,HU+87,MC,3268,666422,328.496,2,10.049,-0.049,10.000,0.000
105,minicircle,HU+87,MC,550450,584391,337.737,2,10.030,-0.030,10.000,0.000
105,minicircle,HU+87,MC,143824,549790,338.157,2,9.984,0.016,10.000,0.000
105,minicircle,HU+87,MC,373026,657389,308.614,2,10.040,-0.040,9.000,0.000
105,minicircle,HU+87,MC,666856,539679,314.574,2,10.003,-0.003,10.000,0.000
105,minicircle,HU+87,MC,680045,705230,313.290,2,10.045,-0.045,10.000,0.000
105,minicircle,HU+87,MC,91426,666422,322.162,2,10.102,-0.102,10.000,0.000
105,minicircle,HU+87,MC,189190,584391,336.117,2,9.884,0.116,10.000,0.000
105,minicircle,HU+87,MC,547785,549790,316.556,2,9.938,0.062,10.000,0.000
105,minicircle,HU+87,MC,664613,657389,300.243,2,9.999,0.001,10.000,0.000
105,minicircle,HU+87,MC,781707,695316,309.558,3,9.986,0.014,10.000,0.000
105,minicircle,HU+87,MC,872504,705230,315.422,2,10.045,-0.045,10.000,0.000
105,minicircle,HU+87,MC,384660,735013,284.846,2,10.128,-0.128,10.000,0.000
105,minicircle,HU+87,MC,157098,584391,337.721,2,10.003,-0.003,10.000,0.000
105,minicircle,HU+87,MC,173098,549790,332.872,2,10.004,-0.004,10.000,0.000
105,minicircle,HU+87,MC,409414,657389,308.073,2,10.068,-0.068,10.000,0.000
105,minicircle,HU+87,MC,413295,705230,317.816,2,10.156,-0.156,9.000,0.000
105,minicircle,HU+87,MC,56190,735013,317.140,2,10.092,-0.092,10.000,0.000
105,minicircle,HU+87,MC,957393,549790,315.369,2,9.976,0.024,10.000,0.000
105,minicircle,HU+87,MC,819180,657389,317.825,2,10.068,-0.068,10.000,0.000
105,minicircle,HU+87,MC,707787,725222,327.603,2,10.009,-0.009,9.000,0.000
105,minicircle,HU+87,MC,99425,735013,308.680,2,10.003,-0.003,10.000,0.000
105,minicircle,HU+87,MC,112116,549790,320.780,2,9.925,0.075,9.000,0.000
105,minicircle,HU+87,MC,238677,657389,326.861,2,10.057,-0.057,10.000,0.000
105,minicircle,HU+87,MC,518295,584393,345.498,2,10.105,-0.105,10.000,0.000
105,minicircle,HU+87,MC,494922,554815,316.082,2,9.966,0.034,10.000,0.000
105,minicircle,HU+87,MC,661382,657389,346.981,2,10.039,-0.039,10.000,0.000
105,minicircle,HU+87,MC,869987,584393,325.086,2,10.043,-0.043,10.000,0.000
105,minicircle,HU+87,MC,276205,662360,312.942,2,9.680,-0.680,10.000,0.000
105,minicircle,HU+87,MC,784527,499937,322.315,2,9.975,0.025,10.000,0.000
105,minicircle,HU+87,MC,941362,675470,338.753,2,9.661,0.339,10.000,0.000
105,minicircle,HU+87,MC,315429,657389,303.832,2,10.001,-0.001,10.000,0.000
105,minicircle,HU+87,MC,674503,662360,322.615,2,9.918,0.082,10.000,0.000
105,minicircle,HU+87,MC,436574,657389,315.504,2,10.015,-0.015,10.000,0.000
105,minicircle,HU+87,MC,749631,609218,327.079,2,9.010,-0.010,10.000,0.000
105,minicircle,HU+87,MC,864583,662360,316.004,2,9.881,0.119,10.000,0.000
105,minicircle,HU+87,MC,8843,657389,296.501,2,10.035,-0.035,10.000,0.000
105,minicircle,HU+87,MC,431971,574484,326.180,2,9.926,0.074,10.000,0.000
105,minicircle,HU+87,MC,157366,662360,319.890,2,9.963,0.037,10.000,0.000
105,minicircle,HU+87,MC,919419,657389,299.576,2,10.000,-0.000,10.000,0.000
105,minicircle,HU+87,MC,230978,574484,330.141,2,9.918,0.082,10.000,0.000
105,minicircle,HU+87,MC,867749,642918,322.354,2,9.924,0.076,10.000,0.000
105,minicircle,HU+87,MC,153305,720250,331.796,2,10.012,-0.012,10.000,0.000
105,minicircle,HU+87,MC,347614,657389,309.099,2,10.068,-0.068,10.000,0.000
105,minicircle,HU+87,MC,873247,642918,322.627,2,9.901,0.099,10.000,0.000
105,minicircle,HU+87,MC,624562,657389,291.484,2,9.926,0.074,10.000,0.000
105,minicircle,HU+87,MC,604687,657389,292.639,2,9.998,0.002,8.000,0.000
105,minicircle,HU+87,MC,583523,574487,340.996,3,9.846,0.154,10.000,0.000
105,minicircle,HU+87,MC,378886,619035,322.594,2,10.072,-0.072,10.000,0.000
105,minicircle,HU+87,MC,179716,657389,318.983,2,8.950,0.050,9.000,0.000
105,minicircle,HU+87,MC,587226,700269,339.491,2,9.968,0.032,10.000,0.000
105,minicircle,HU+87,MC,516973,695334,331.511,2,10.120,-0.120,9.000,0.000
105,minicircle,HU+87,MC,112088,599196,331.054,2,10.068,-0.068,10.000,0.000
105,minicircle,HU+87,MC,724388,735029,325.053,2,9.927,0.073,10.000,0.000
105,minicircle,HU+87,MC,484860,539700,313.843,2,9.992,0.008,9.000,0.000
105,minicircle,HU+87,MC,343504,599196,339.365,2,9.503,-0.503,10.000,0.000
105,minicircle,HU+87,MC,277915,735029,306.866,2,10.003,-0.003,10.000,0.000
105,minicircle,HU+87,MC,880140,539700,300.877,2,10.135,0.865,10.000,0.000
105,minicircle,HU+87,MC,311447,519820,325.785,2,10.025,-0.025,10.000,0.000
105,minicircle,HU+87,MC,884700,740004,281.389,2,10.080,-0.080,10.000,0.000
105,minicircle,HU+87,MC,408044,735029,313.460,2,9.939,0.061,10.000,0.000
105,minicircle,HU+87,MC,700190,569669,313.267,2,9.871,0.129,10.000,0.000
105,minicircle,HU+87,MC,700117,685432,310.713,2,10.025,-0.025,10.000,0.000
105,minicircle,HU+87,MC,876045,735029,337.513,2,9.952,0.048,10.000,0.000
105,minicircle,HU+87,MC,112934,569669,338.652,2,9.942,0.058,10.000,0.000
105,minicircle,HU+87,MC,955444,599200,336.184,2,10.020,-0.020,9.000,0.000
105,minicircle,HU+87,MC,169307,529987,288.198,2,9.982,0.018,10.000,0.000
105,minicircle,HU+87,MC,637836,559640,325.115,2,9.933,0.067,10.000,0.000
105,minicircle,HU+87,MC,244876,652392,312.762,2,10.099,-0.099,10.000,0.000
105,minicircle,HU+87,MC,85270,569669,324.174,2,9.913,0.087,9.000,0.000
105,minicircle,HU+87,MC,455305,579459,317.955,2,10.057,-0.057,10.000,0.000
105,minicircle,HU+87,MC,774764,559640,328.201,2,9.933,0.067,10.000,0.000
105,minicircle,HU+87,MC,877226,652392,318.696,2,10.005,-0.005,10.000,0.000
105,minicircle,HU+87,MC,241908,579459,318.149,2,9.988,0.012,9.000,0.000
105,minicircle,HU+87,MC,679019,705258,343.433,2,10.026,-0.026,10.000,0.000
105,minicircle,HU+87,MC,701523,559640,350.303,2,10.029,-0.029,10.000,0.000
105,minicircle,HU+87,MC,806118,652392,329.115,2,10.006,-0.006,9.000,0.000
105,minicircle,HU+87,MC,96021,720267,325.511,2,9.971,0.029,10.000,0.000
105,minicircle,HU+87,MC,901876,705258,328.355,2,10.081,-0.081,10.000,0.000
105,minicircle,HU+87,MC,901337,559640,323.485,2,10.045,-0.045,10.000,0.000
105,minicircle,HU+87,MC,841286,652392,299.153,2,10.754,0.246,10.000,0.000
105,minicircle,HU+87,MC,431426,599204,311.447,2,9.918,0.082,10.000,0.000
105,minicircle,HU+87,MC,734101,544771,320.742,2,10.019,-0.019,10.000,0.000
105,minicircle,HU+87,MC,411509,559640,331.931,2,10.069,-0.069,10.000,0.000
105,minicircle,HU+87,MC,85904,499963,338.035,2,10.034,-0.034,10.000,0.000
105,minicircle,HU+87,MC,6117,705258,333.600,2,10.057,-0.057,10.000,0.000
105,minicircle,HU+87,MC,377614,652392,341.455,2,9.935,0.065,10.000,0.000
105,minicircle,HU+87,MC,515720,599204,312.183,2,9.874,0.126,10.000,0.000
105,minicircle,HU+87,MC,851185,544771,336.136,2,9.947,0.053,10.000,0.000
105,minicircle,HU+87,MC,120414,559640,320.165,2,9.979,0.021,10.000,0.000
105,minicircle,HU+87,MC,420340,499963,314.264,2,10.073,-0.073,10.000,0.000
105,minicircle,HU+87,MC,101920,705258,363.184,2,10.045,-0.045,10.000,0.000
105,minicircle,HU+87,MC,244944,652392,338.678,2,10.088,-0.088,10.000,0.000
105,minicircle,HU+87,MC,251550,519831,304.723,3,10.027,-0.027,10.000,0.000
105,minicircle,HU+87,MC,766116,599204,305.024,2,9.887,0.113,10.000,0.000
105,minicircle,HU+87,MC,364872,559640,337.654,2,9.006,-0.006,9.000,0.000
105,minicircle,HU+87,MC,529939,705258,339.598,2,10.023,-0.023,10.000,0.000
105,minicircle,HU+87,MC,115180,499963,306.072,2,10.025,-0.025,10.000,0.000
105,minicircle,HU+87,MC,757409,652392,330.135,2,10.055,-0.055,10.000,0.000
105,minicircle,HU+87,MC,596362,599204,309.887,2,9.880,0.120,10.000,0.000
105,minicircle,HU+87,MC,618083,534890,312.532,2,10.108,-0.108,9.000,0.000
105,minicircle,HU+87,MC,871468,559640,318.972,2,10.006,-0.006,10.000,0.000
105,minicircle,HU+87,MC,451291,652392,320.247,2,10.075,-0.075,10.000,0.000
105,minicircle,HU+87,MC,833931,499963,328.559,2,10.010,-0.010,10.000,0.000
105,minicircle,HU+87,MC,230342,534890,342.940,2,10.044,-0.044,10.000,0.000
105,minicircle,HU+87,MC,478716,619058,315.449,2,9.856,0.144,10.000,0.000
105,minicircle,HU+87,MC,525691,559640,302.898,2,9.943,0.057,10.000,0.000
105,minicircle,HU+87,MC,30056,662389,324.304,2,10.012,-0.012,10.000,0.000
105,minicircle,HU+87,MC,707978,499963,320.101,2,10.023,-0.023,10.000,0.000
105,minicircle,HU+87,MC,210544,657412,304.811,2,10.049,-0.049,10.000,0.000
105,minicircle,HU+87,MC,522779,619058,316.376,2,9.961,0.039,10.000,0.000
105,minicircle,HU+87,MC,497939,559640,331.861,2,9.000,-0.000,10.000,0.000
105,minicircle,HU+87,MC,760521,662389,317.559,2,9.954,0.046,10.000,0.000
105,minicircle,HU+87,MC,70427,628896,314.725,2,10.203,-0.203,9.000,0.000
105,minicircle,HU+87,MC,31440,657412,320.800,2,10.013,-0.013,10.000,0.000
105,minicircle,HU+87,MC,494386,619058,333.526,2,9.933,0.067,10.000,0.000
105,minicircle,HU+87,MC,950988,559640,340.093,2,9.870,0.130,10.000,0.000
105,minicircle,HU+87,MC,710671,657412,308.644,2,9.881,0.119,10.000,0.000
105,minicircle,HU+87,MC,808574,638692,295.466,4,8.795,0.205,10.000,0.000
105,minicircle,HU+87,MC,977269,619058,308.934,2,9.798,0.202,10.000,0.000
105,minicircle,HU+87,MC,191554,559640,307.201,2,9.913,0.087,10.000,0.000
105,minicircle,HU+87,MC,999089,633692,329.065,3,10.028,-0.028,9.000,0.000
105,minicircle,HU+87,MC,484271,657412,321.050,2,9.935,0.065,10.000,0.000
105,minicircle,HU+87,MC,303638,685452,312.283,2,10.176,-0.176,10.000,0.000
105,minicircle,HU+87,MC,347307,638692,321.811,4,9.770,0.230,10.000,0.000
105,minicircle,HU+87,MC,964681,589498,292.832,2,9.960,0.040,10.000,0.000
105,minicircle,HU+87,MC,827846,619058,333.833,2,9.976,0.024,10.000,0.000
105,minicircle,HU+87,MC,960754,559640,352.922,2,9.909,0.091,10.000,0.000
105,minicircle,HU+87,MC,490134,609255,318.279,2,9.888,0.112,10.000,0.000
105,minicircle,HU+87,MC,644536,657412,303.937,2,10.061,-0.061,10.000,0.000
105,minicircle,HU+87,MC,470539,700297,286.364,2,9.923,0.077,10.000,0.000
105,minicircle,HU+87,MC,175156,695360,309.077,2,9.959,0.041,10.000,0.000
105,minicircle,HU+87,MC,534791,619058,342.622,2,9.971,0.029,10.000,0.000
105,minicircle,HU+87,MC,155828,559640,316.733,2,9.977,0.023,10.000,0.000
105,minicircle,HU+87,MC,388438,657412,304.011,2,10.000,0.000,10.000,0.000
105,minicircle,HU+87,MC,453117,652401,312.095,2,10.011,-0.011,10.000,0.000
105,minicircle,HU+87,MC,518748,725271,307.073,2,10.002,-0.002,10.000,0.000
105,minicircle,HU+87,MC,195347,559640,319.053,2,10.029,-0.029,10.000,0.000
105,minicircle,HU+87,MC,190003,657412,291.643,2,10.029,-0.029,10.000,0.000
105,minicircle,HU+87,MC,814620,725271,336.184,2,9.913,0.087,10.000,0.000
105,minicircle,HU+87,MC,942810,559640,323.897,2,9.916,0.084,10.000,0.000
105,minicircle,HU+87,MC,50977,662399,330.536,2,9.935,0.065,10.000,0.000
105,minicircle,HU+87,MC,568843,599217,314.187,2,9.966,0.034,10.000,0.000
105,minicircle,HU+87,MC,748291,559640,307.080,2,9.933,0.067,10.000,0.000
105,minicircle,HU+87,MC,781143,662399,319.052,2,9.982,0.018,10.000,0.000
105,minicircle,HU+87,MC,963850,539731,340.550,2,9.957,0.043,10.000,0.000
105,minicircle,HU+87,MC,482506,730254,335.344,2,9.940,0.060,10.000,0.000
105,minicircle,HU+87,MC,700058,609263,321.289,2,9.933,0.067,10.000,0.000
105,minicircle,HU+87,MC,580178,559640,348.674,2,9.932,0.068,10.000,0.000
105,minicircle,HU+87,MC,224780,662399,338.985,2,9.937,0.063,10.000,0.000
105,minicircle,HU+87,MC,125278,539731,321.519,2,9.925,0.075,10.000,0.000
105,minicircle,HU+87,MC,672128,609263,355.571,2,9.963,0.037,10.000,0.000
105,minicircle,HU+87,MC,427161,559640,327.780,2,10.023,-0.023,10.000,0.000
105,minicircle,HU+87,MC,245674,662399,329.918,2,10.014,-0.014,10.000,0.000
105,minicircle,HU+87,MC,90353,539731,302.173,2,10.101,-0.101,10.000,0.000
105,minicircle,HU+87,MC,588833,609263,340.030,2,9.952,0.048,9.000,0.000
105,minicircle,HU+87,MC,778054,662399,320.193,2,10.110,-0.110,10.000,0.000
105,minicircle,HU+87,MC,319453,624173,288.991,2,10.040,-0.040,10.000,0.000
105,minicircle,HU+87,MC,630093,614165,279.313,2,10.043,-0.043,10.000,0.000
105,minicircle,HU+87,MC,169905,662399,322.146,2,9.994,0.006,10.000,0.000
105,minicircle,HU+87,MC,214300,614165,296.274,2,10.047,-0.047,10.000,0.000
105,minicircle,HU+87,MC,864315,604229,308.688,2,10.015,-0.015,10.000,0.000
105,minicircle,HU+87,MC,617205,638708,314.431,2,10.052,-0.052,10.000,0.000
105,minicircle,HU+87,MC,53920,662399,316.231,2,10.081,-0.081,10.000,0.000
105,minicircle,HU+87,MC,582748,544798,322.109,2,10.014,-0.014,10.000,0.000
105,minicircle,HU+87,MC,781162,584451,341.577,2,9.868,0.132,10.000,0.000
105,minicircle,HU+87,MC,969047,614165,292.310,2,10.125,-0.125,10.000,0.000
105,minicircle,HU+87,MC,493178,662399,323.207,2,9.927,0.073,10.000,0.000
105,minicircle,HU+87,MC,187764,569703,290.915,2,9.926,0.074,10.000,0.000
105,minicircle,HU+87,MC,250388,730264,320.251,2,10.020,-0.020,10.000,0.000
105,minicircle,HU+87,MC,500944,662399,336.436,2,9.952,0.048,10.000,0.000
105,minicircle,HU+87,MC,692916,514929,287.358,2,10.095,-0.095,10.000,0.000
105,minicircle,HU+87,MC,531835,662399,323.328,2,10.046,-0.046,10.000,0.000
105,minicircle,HU+87,MC,394954,662399,350.723,2,10.218,-0.218,10.000,0.000
105,minicircle,HU+87,MC,957488,539741,307.892,2,10.008,-0.008,10.000,0.000
105,minicircle,HU+87,MC,634596,554882,321.548,3,9.843,0.157,10.000,0.000
105,minicircle,HU+87,MC,769182,700318,294.127,2,10.062,-0.062,10.000,0.000
105,minicircle,HU+87,MC,597921,740054,316.464,2,9.998,0.002,10.000,0.000
105,minicircle,HU+87,MC,541165,662399,324.009,2,10.089,-0.089,10.000,0.000
105,minicircle,HU+87,MC,895331,514931,327.767,2,9.915,0.085,10.000,0.000
105,minicircle,HU+87,MC,470788,700318,310.660,2,9.824,0.176,10.000,0.000
105,minicircle,HU+87,MC,446877,638720,309.942,2,10.031,-0.031,10.000,0.000
105,minicircle,HU+87,MC,456879,579505,296.270,2,10.021,-0.021,10.000,0.000
105,minicircle,HU+87,MC,160290,700320,348.532,2,10.018,-0.018,10.000,0.000
105,minicircle,HU+87,MC,549284,599241,325.252,2,9.708,0.292,10.000,0.000
105,minicircle,HU+87,MC,171151,638720,327.433,2,10.045,-0.045,10.000,0.000
105,minicircle,HU+87,MC,181587,579505,311.252,2,10.142,-0.142,10.000,0.000
105,minicircle,HU+87,MC,315802,700320,354.714,2,10.008,-0.008,10.000,0.000
105,minicircle,HU+87,MC,899349,638720,317.634,2,10.139,-0.139,10.000,0.000
105,minicircle,HU+87,MC,741152,750002,324.400,2,10.045,-0.045,10.000,0.000
105,minicircle,HU+87,MC,820899,569714,299.367,2,9.987,0.013,10.000,0.000
105,minicircle,HU+87,MC,306850,579505,301.469,2,10.001,-0.001,10.000,0.000
105,minicircle,HU+87,MC,459174,700320,351.793,2,9.992,0.008,10.000,0.000
105,minicircle,HU+87,MC,581729,750002,316.529,2,9.884,0.116,9.000,0.000
105,minicircle,HU+87,MC,371086,642986,282.402,2,9.846,0.154,10.000,0.000
105,minicircle,HU+87,MC,755571,579505,291.073,2,10.078,-0.078,10.000,0.000
105,minicircle,HU+87,MC,542733,700320,334.497,2,9.939,0.061,10.000,0.000
105,minicircle,HU+87,MC,210506,642986,296.687,2,9.838,0.162,10.000,0.000
105,minicircle,HU+87,MC,116486,604248,330.620,2,10.087,-0.087,10.000,0.000
105,minicircle,HU+87,MC,257341,740064,345.861,2,10.060,-0.060,10.000,0.000
105,minicircle,HU+87,MC,701620,579505,299.595,2,10.063,-0.063,10.000,0.000
105,minicircle,HU+87,MC,433036,750003,324.824,2,9.816,0.184,10.000,0.000
105,minicircle,HU+87,MC,927912,700320,349.848,2,9.946,0.054,10.000,0.000
105,minicircle,HU+87,MC,60754,675552,290.316,2,9.246,-0.246,10.000,0.000
105,minicircle,HU+87,MC,517936,633728,353.345,2,10.008,-0.008,10.000,0.000
105,minicircle,HU+87,MC,236839,604248,329.988,2,10.017,-0.017,10.000,0.000
105,minicircle,HU+87,MC,865021,750003,341.077,2,9.929,0.071,10.000,0.000
105,minicircle,HU+87,MC,559808,700320,347.164,2,9.996,0.004,10.000,0.000
105,minicircle,HU+87,MC,447201,690480,302.522,3,9.770,0.230,10.000,0.000
105,minicircle,HU+87,MC,60189,750003,321.128,2,9.829,0.171,10.000,0.000
105,minicircle,HU+87,MC,582926,633728,355.223,2,10.094,-0.094,10.000,0.000
105,minicircle,HU+87,MC,81684,700320,349.990,2,9.985,0.015,10.000,0.000
105,minicircle,HU+87,MC,334324,604248,334.436,2,10.063,-0.063,10.000,0.000
105,minicircle,HU+87,MC,705255,549870,273.500,2,9.822,0.178,10.000,0.000
105,minicircle,HU+87,MC,277119,604248,332.866,2,10.059,-0.059,10.000,0.000
105,minicircle,HU+87,MC,194952,647711,305.270,2,9.947,0.053,10.000,0.000
105,minicircle,HU+87,MC,941362,594330,327.848,2,9.734,0.266,9.000,0.000
105,minicircle,HU+87,MC,522199,609292,319.010,2,10.061,-0.061,10.000,0.000
105,minicircle,HU+87,MC,130539,720327,329.359,2,9.933,0.067,10.000,0.000
105,minicircle,HU+87,MC,767834,544824,344.156,2,10.075,-0.075,10.000,0.000
105,minicircle,HU+87,MC,789443,720327,292.055,2,9.911,0.089,10.000,0.000
105,minicircle,HU+87,MC,689311,544824,349.348,2,10.034,-0.034,10.000,0.000
105,minicircle,HU+87,MC,811634,584480,315.830,2,9.984,0.016,10.000,0.000
105,minicircle,HU+87,MC,56635,705316,282.793,2,10.033,-0.033,10.000,0.000
105,minicircle,HU+87,MC,13543,544824,329.239,2,10.654,0.346,10.000,0.000
105,minicircle,HU+87,MC,409937,705316,305.533,2,10.034,-0.034,10.000,0.000
105,minicircle,HU+87,MC,614739,705316,322.951,2,10.025,-0.025,10.000,0.000
105,minicircle,HU+87,MC,287719,675566,316.461,2,9.912,0.088,10.000,0.000
105,minicircle,HU+87,MC,955648,609300,293.092,4,9.517,0.483,10.000,0.000
105,minicircle,HU+87,MC,997792,534949,329.461,2,10.010,-0.010,10.000,0.000
105,minicircle,HU+87,MC,768417,675566,324.018,2,8.993,0.007,9.000,0.000
105,minicircle,HU+87,MC,324712,670862,299.373,2,9.754,0.246,9.000,0.000
105,minicircle,HU+87,MC,137604,633741,305.374,2,9.916,0.084,10.000,0.000
105,minicircle,HU+87,MC,438307,675566,316.245,2,9.794,0.206,10.000,0.000
