N(bp),seed1,seed2,nProtein,pca1,pca2,pca3,positions,,,
105,144075,226256,2,48.50427007,27.1245223,3.524188834,25,77,,
105,6853,26460,2,47.49061489,25.38189756,5.130403499,11,63,,
105,259878,200659,2,49.61341532,26.25286953,3.53742592,30,83,,
105,42078,196402,2,47.70212934,25.12874717,2.944533948,34,87,,
105,682289,106485,2,47.7992535,26.4419577,6.335691272,10,63,,
105,392616,216507,2,46.50449748,23.61460666,2.862253857,29,81,,
105,80721,86075,3,44.37225265,29.22350662,9.412625815,18,59,83,
105,587071,46149,2,44.70298903,30.52578277,5.833401151,10,62,,
105,644667,121702,2,49.63095944,26.6939429,2.890041278,10,62,,
105,793918,41351,2,42.52774385,23.62453006,8.931404041,23,75,,
105,927708,111420,2,46.72570991,27.73132673,3.447986202,32,85,,
105,898532,100981,2,47.91403997,22.15018062,4.695778564,28,81,,
105,339666,115802,2,45.83545517,24.52887295,3.54143147,32,84,,
105,565693,206236,2,45.21547203,23.65657255,6.098969416,31,84,,
105,282263,236593,2,46.58603388,25.4389993,5.363410295,9,62,,
105,95906,166129,2,46.02876054,24.23261497,4.192089572,34,86,,
105,210289,6056,2,47.65303835,27.32808575,4.697773385,4,56,,
105,435464,156215,2,47.24900767,22.25385306,5.803659341,31,84,,
105,536236,161604,2,48.3803039,24.59742115,4.731103411,27,79,,
105,627505,56190,2,47.93239667,27.75014,5.170528569,0,52,,
105,968621,191601,2,47.14022495,26.44859162,3.775196124,48,90,,
105,145162,80934,2,46.63915212,27.04520747,3.368499454,10,52,,
105,988472,96664,2,45.88483535,23.70596063,2.710205557,33,85,,
105,878472,71349,2,49.01060179,28.41172628,6.213205543,11,64,,
105,264496,141094,2,47.63164948,21.93843685,3.852697884,35,88,,
105,917982,31362,2,45.26751904,24.32424199,6.872969597,29,81,,
105,97222,230850,2,46.1660124,32.86510284,5.284157448,3,55,,
105,780563,171331,2,45.73522487,27.54329218,2.931904024,22,75,,
105,36421,51550,2,47.18234952,27.28129096,4.550424761,16,69,,
105,310851,146206,2,47.15499031,29.87487097,3.953275866,12,65,,
105,153061,131736,2,51.17041768,23.74408058,5.212400449,25,77,,
105,423006,211220,2,42.82127134,30.30789779,3.038100375,27,68,,
105,278126,221036,2,47.86143562,29.0195571,8.154398993,33,85,,
105,434632,21979,2,46.93724117,24.85937982,4.911240344,12,65,,
105,723801,151581,2,47.40603683,22.66622795,3.094845419,31,83,,
105,700210,16448,2,49.48190595,21.1068702,3.963646468,39,91,,
105,582705,66095,2,45.97067701,27.28503873,5.783061907,30,83,,
105,348829,36663,2,49.44797402,29.95849099,3.431461314,31,83,,
105,962060,76447,2,44.96753083,27.43625494,4.002193899,13,65,,
105,744641,10704,2,45.22963936,26.34377415,4.00974353,20,83,,
105,250388,187109,2,47.05119172,27.64921575,3.446383259,45,88,,
105,32303,181114,2,48.74582999,28.25234789,4.184471985,18,70,,
105,796309,177138,2,49.51850981,23.67695576,2.630265979,7,60,,
105,426331,91493,2,50.71286822,25.49516789,5.333695308,29,82,,
105,815409,226256,2,45.44216777,27.18243848,5.403386595,25,77,,
105,787813,136606,2,49.04458581,24.4281423,4.468928868,13,65,,
105,715074,60986,2,46.84062705,26.42793632,5.458503275,21,74,,
105,639028,26474,2,49.0854058,27.30832474,2.975466837,17,69,,
105,367104,126722,2,47.54255688,26.85777251,5.489403746,2,55,,
105,909366,200659,2,50.23392384,25.84950371,2.107431769,31,83,,
105,437441,196402,2,49.08308265,25.64402311,5.797685009,34,87,,
105,193332,106485,2,47.30168615,24.29302017,6.867581702,10,63,,
105,21645,216507,2,46.63444987,24.69437664,5.897075661,28,81,,
105,367855,46149,2,48.42148237,29.10761953,5.003030657,10,62,,
105,982481,41351,2,45.30484452,24.44378545,5.746865518,23,75,,
105,503432,121729,2,46.40313926,24.00739326,4.673675873,22,74,,
105,892309,111420,2,46.46047173,29.07635539,4.828201288,32,85,,
105,904171,115802,2,49.83766951,25.57641179,3.710836411,32,84,,
105,639609,1712,2,45.06346089,32.75398405,3.882600647,18,70,,
105,751669,206236,2,45.88321921,23.59163227,6.214583217,31,84,,
105,219647,101002,2,49.12180245,25.59458374,5.388097375,24,77,,
105,673665,236593,2,43.32710424,24.29027431,8.903606172,9,62,,
105,868303,86075,3,42.75336085,28.12416497,10.35376788,19,59,83,
105,354885,6097,2,51.21720002,25.62124901,3.823640111,10,73,,
105,709164,166129,2,47.12332344,26.89085254,4.498813013,33,86,,
105,493189,156215,2,46.75119017,26.130924,6.109323502,31,84,,
105,518627,191605,2,45.18611818,32.21191276,5.844343346,45,87,,
105,813674,161623,2,48.83670665,27.59970606,3.468419866,9,61,,
105,958342,56211,2,48.76426757,27.185114,7.186313849,32,84,,
105,792998,81011,2,48.35384141,26.59915832,4.357599497,23,86,,
105,914834,71349,2,50.07885362,27.61441489,5.045068678,10,64,,
105,911773,96728,2,48.31335808,23.02637528,5.476108031,20,72,,
105,142764,31362,2,44.17648615,25.1350207,6.977782318,28,81,,
105,223145,141118,3,42.06343523,26.59837712,9.859777793,5,37,60,
105,960315,171331,2,44.33282926,28.87230613,4.694533982,22,75,,
105,673858,230955,2,46.76340248,25.58934898,5.504063378,3,56,,
105,475927,51550,2,46.45058067,26.85377099,5.30737046,16,69,,
105,831897,146206,2,49.19215905,28.09431377,2.132654983,12,65,,
105,481115,131736,2,51.04321806,25.47082786,3.409327808,25,77,,
105,624399,221036,2,46.06551414,28.78444537,5.166726641,33,85,,
105,758669,21979,2,43.95837906,25.00611862,6.249434307,12,65,,
105,30056,211263,2,47.87917343,28.01739125,5.377270386,5,57,,
105,573581,151581,2,49.64255864,25.72475163,5.457227926,31,83,,
105,774975,16448,2,50.17377108,24.48315123,3.864856449,39,91,,
105,607165,66095,2,49.53131366,28.257095,4.613340761,30,83,,
105,578349,36663,2,46.82380287,32.05984618,3.995731005,30,83,,
105,808924,76447,2,49.15882982,28.25906416,3.480601628,13,65,,
105,265659,10704,2,44.05612923,27.35553015,3.766404976,20,83,,
105,722019,187144,2,47.9277131,27.72807685,3.147454649,9,61,,
105,55167,181114,2,48.10755835,26.88443482,3.927540551,17,70,,
105,475852,91493,2,48.38334377,26.1167077,5.106441069,29,82,,
105,601670,226256,2,47.21510587,27.57408364,4.601642671,25,77,,
105,266992,177153,2,45.95505884,27.22700296,3.314769287,5,58,,
105,220229,136615,2,49.58497987,23.13455135,5.258868257,16,70,,
105,700520,26474,2,48.71823877,26.2684112,5.490659744,17,69,,
105,835042,61016,2,45.92325487,26.45433769,5.462662045,13,65,,
105,182142,126722,2,49.10567633,23.00319203,4.950780614,2,55,,
105,828785,196402,2,47.51915997,22.91220084,4.124909263,34,87,,
105,915210,200671,2,47.98020011,28.34271865,3.6576856,5,68,,
105,351659,106485,2,49.67263223,24.4880966,4.583588441,10,63,,
105,359243,216507,2,48.21877769,23.54842808,5.212503725,28,81,,
105,273108,41351,2,47.43022166,26.08851573,6.036312941,22,75,,
105,897084,46205,2,47.7353379,27.73978687,4.93636459,9,51,,
105,507494,111423,2,48.61314076,27.45055809,5.539169416,9,62,,
105,467941,121785,2,48.10601106,27.81876004,6.018578921,2,55,,
105,283070,115802,2,48.95390798,26.47992805,3.280871428,32,84,,
105,551304,206236,2,46.98287016,21.8167891,4.427893999,31,84,,
105,444664,1719,2,48.66223411,24.12187189,3.826443518,36,88,,
105,823901,101102,2,49.01948915,23.63538826,3.711605632,39,91,,
105,359501,236593,2,44.7944681,25.11922575,5.808058295,9,62,,
105,910617,6117,2,47.54326034,27.71593542,4.068334858,10,62,,
105,681592,156215,2,46.90316518,26.54322781,5.340086875,31,84,,
105,16442,161623,2,49.75928949,26.53773972,4.99525389,8,61,,
105,389624,56211,2,47.78766952,23.57400292,8.751299707,32,84,,
105,177098,166158,2,49.38602811,28.92660047,4.135562819,3,55,,
105,606711,191788,2,48.85061684,24.90240479,4.980849695,33,86,,
105,599833,81011,2,50.06033335,27.72111461,3.121993286,23,86,,
105,249441,96728,2,50.51315614,23.50808003,6.106859385,19,72,,
105,430956,31362,2,45.06493632,25.39878355,6.290378779,28,81,,
105,152101,171331,2,48.90011425,27.67759757,6.69155717,23,75,,
105,253742,71362,2,44.836189,24.41869235,6.746369888,8,62,,
105,428536,230978,2,46.52077405,24.75419284,6.137372648,28,81,,
105,559583,51550,2,51.19920776,26.72663592,3.487448299,16,69,,
105,337800,131736,2,51.91212595,23.76688414,4.530560066,25,77,,
105,964930,146206,2,48.87952503,29.98728231,4.381945873,12,65,,
105,797442,221036,2,47.65347877,31.19477929,3.806753556,33,85,,
105,413429,21979,2,48.07278767,24.69421867,2.800958475,12,65,,
105,88121,86153,2,48.36604377,25.0974914,2.797329579,1,53,,
105,912020,66095,2,47.54777048,29.65409125,4.807825175,30,83,,
105,26070,151592,2,47.83246238,26.63597885,3.902736634,31,84,,
105,437501,36663,2,45.12019111,28.40556059,3.299262258,30,83,,
105,188933,16474,2,51.45175119,22.17350618,5.012899711,5,57,,
105,653835,10709,2,47.75363405,23.24199295,4.401725995,19,71,,
105,712936,76459,2,45.37782976,31.93343324,4.561800962,47,89,,
105,979337,141142,2,45.73849746,24.89040505,5.157285545,22,74,,
105,910879,181114,2,48.53138757,25.84558674,2.185155446,18,70,,
105,846327,211332,2,48.92981931,24.29200745,4.428774685,14,67,,
105,122332,187257,2,48.06254892,25.10573384,4.211349801,29,81,,
105,271419,226256,2,50.24000515,25.45431505,4.877067116,25,77,,
105,298054,91493,2,47.65820803,24.95533086,7.381521943,30,82,,
105,485530,177153,2,49.18052599,26.4461039,4.426741773,5,58,,
105,236131,136615,2,49.46989216,23.17541441,1.677650968,16,70,,
105,491424,26474,2,49.54214381,27.0797418,3.978546638,17,69,,
105,660266,61016,2,49.28733024,25.21745086,4.076674448,12,65,,
105,203932,1719,2,48.47107422,24.68408573,3.79684708,36,88,,
105,154304,196402,2,47.72919187,23.89925119,3.982941598,34,87,,
105,186508,126731,2,48.36979355,24.85628943,5.794767457,38,90,,
105,521822,106485,2,49.04819283,25.01404686,4.27044137,10,63,,
105,685379,216507,2,49.12985854,26.90607803,3.44058792,28,81,,
105,721654,200720,2,46.89348348,27.61994728,3.575838074,47,89,,
105,907639,41351,2,46.76651767,23.06169072,4.992571195,22,75,,
105,592609,46283,2,48.98482928,26.82545714,4.050668663,9,61,,
105,232903,111423,2,47.78334827,25.89422803,4.818866429,9,62,,
105,958223,115802,2,50.26082175,26.21032259,4.423223625,32,84,,
105,319349,206236,2,48.51879647,25.74151089,4.120835224,31,84,,
105,475489,121853,2,47.16716063,27.17002052,3.260905555,33,86,,
105,99651,101128,3,45.32460689,23.57757727,7.990194341,4,45,86,
105,99677,236593,2,47.85421297,23.16892227,5.483485438,9,62,,
105,142449,161623,2,50.23393695,25.88267374,3.00643309,9,61,,
105,983437,6117,2,47.08540441,26.50641332,4.22787737,9,62,,
105,803133,156320,2,46.72325171,26.19014189,4.059988982,41,84,,
105,404687,56268,2,49.40041695,22.85754071,6.925585601,28,81,,
105,893926,191788,2,49.12545252,23.85965524,4.350056845,33,86,,
105,356493,166158,2,47.38797279,31.85285806,3.639213031,3,55,,
105,193786,81048,2,46.29012975,27.03627836,5.516602596,19,71,,
105,532431,96728,2,50.36078361,24.60905395,5.018276145,19,72,,
105,917632,171331,2,45.1335011,26.72131408,5.741424292,22,75,,
105,113746,31367,2,45.66118451,31.61257507,5.503599204,10,62,,
105,473678,71362,2,49.6005025,25.13904253,4.344985521,8,62,,
105,711647,230978,2,48.8896492,27.10591921,4.944165445,28,81,,
105,640528,51550,2,45.91286573,27.06917789,6.60792241,16,69,,
105,53979,131736,2,50.68283393,22.03169063,5.954608533,25,77,,
105,245789,146206,2,44.01315885,28.58856095,3.781678782,12,65,,
105,24700,61016,2,48.55388247,25.26539866,3.116985617,13,65,,
105,639609,21990,2,49.10380157,30.38887798,4.177195135,18,69,,
105,522849,221036,2,47.49417365,30.27462316,4.35916938,33,85,,
105,783565,86158,2,47.49554404,29.17645255,3.999903214,16,78,,
105,974781,66095,2,46.56996566,28.05195885,5.480116368,31,83,,
105,699742,36667,2,46.98163351,24.23638953,3.779159581,24,77,,
105,886217,151643,2,48.54086224,22.6567704,4.33346094,36,89,,
105,141955,16474,2,51.48734246,24.74018602,2.490413707,4,57,,
105,978490,10709,2,50.09211928,23.31585893,5.912371863,18,71,,
105,488687,141142,2,45.39763319,24.40036184,6.654229626,22,74,,
105,235888,181114,2,46.82009426,25.75048259,7.484940314,18,70,,
105,978358,76572,2,47.22117785,23.54992642,2.390473449,35,88,,
105,372577,211332,2,46.98801845,25.22197619,4.009771384,14,67,,
105,963349,187257,2,49.06119604,29.31056876,3.404185586,29,81,,
105,570550,226256,2,48.3472058,25.1480502,2.690184861,25,77,,
105,391625,91493,2,46.8055833,26.22527141,5.299119728,29,82,,
105,572075,177153,2,48.91816497,24.80413474,2.520787932,5,58,,
105,484167,136615,2,49.72988046,22.46838665,2.800346298,16,70,,
105,150474,26474,2,51.00780197,26.59424369,3.272734986,17,69,,
105,889884,196444,2,47.06333553,23.39141852,3.408721468,12,65,,
105,961387,106485,2,44.99810669,25.35358526,4.547554306,10,63,,
105,761664,126763,2,46.1879019,27.56033464,2.250115826,21,75,,
105,751711,216507,2,51.40481236,25.41986744,3.646116125,28,81,,
105,572360,41398,2,50.08723984,27.17455856,3.625924776,9,72,,
105,682492,200776,2,39.64913786,29.39922623,7.958330527,23,66,,
105,711227,46283,2,48.7088275,25.41454688,4.454036253,9,61,,
105,755840,111423,2,42.87938399,28.44760296,5.527721973,19,62,,
105,117068,115808,2,49.29922435,23.59003862,6.284334315,36,89,,
105,367799,1719,2,50.59853613,21.66869772,4.381811352,35,88,,
105,125823,206280,2,44.43237769,26.18972997,4.668558627,11,53,,
105,296897,121853,2,48.51551385,27.58100106,2.964959652,33,86,,
105,155637,236593,2,45.35299311,23.89966689,8.410702327,10,62,,
105,870471,6117,2,48.7124949,27.62239524,6.853044811,9,62,,
105,131634,161623,2,48.84811691,27.04345459,4.33494407,9,61,,
105,413429,156328,2,48.47128438,26.5772119,3.225848098,12,65,,
105,229928,56283,4,33.27736247,23.00558638,18.51595393,15,39,57,80
105,488285,166179,2,47.56157291,26.98572128,2.373967735,17,59,,
105,867855,191824,2,49.44099457,25.01696625,4.572086238,32,84,,
105,653898,81074,2,48.87241073,22.85510312,5.131357151,30,83,,
105,116768,96728,2,49.15682402,24.1427499,4.803089754,19,72,,
105,135169,171331,2,46.43995044,27.32223377,3.963597206,22,75,,
105,74825,31415,2,47.16348371,29.10608679,6.360844185,23,75,,
105,385770,101165,2,44.77867253,29.7778488,3.31156023,8,60,,
105,32031,71422,2,50.48905274,26.18004679,1.771157309,34,87,,
105,692523,230978,2,43.08920129,27.69754814,6.971155181,28,81,,
105,509782,51602,2,47.66496416,27.34106348,2.690712524,30,82,,
105,952592,131736,2,46.58539235,22.10260622,3.911987831,25,77,,
105,89697,146206,2,45.6273407,29.53329692,6.097992233,12,65,,
105,328176,221036,2,47.97271294,27.19596215,3.966909883,34,85,,
105,892852,22022,2,45.4546195,28.05187539,4.617799959,6,58,,
105,196751,86158,2,45.94938486,24.26661857,5.919276668,26,78,,
105,693953,66140,2,47.9979794,19.75676373,5.951136235,32,85,,
105,175992,36667,2,46.85091297,24.75054372,2.280867087,24,77,,
105,646837,16482,2,49.95690663,21.20091768,6.071147474,1,53,,
105,164994,151681,3,41.35207064,35.27814908,4.518273126,13,46,87,
105,418338,10709,2,45.51333414,22.97742145,4.27131891,19,71,,
105,956606,181114,2,47.34880792,26.34996953,5.256542583,18,70,,
105,623100,76572,2,47.58151048,23.1964551,3.456629311,35,88,,
105,598622,141152,2,48.35459176,26.93153863,4.490619729,7,59,,
105,573173,211332,2,47.80182393,25.03406032,2.511455304,14,67,,
105,691014,91493,2,48.38673959,28.80899456,3.321250808,30,82,,
105,935325,187266,2,49.41659674,23.32738001,5.066834543,19,72,,
105,15364,177153,2,48.19740949,25.7066052,4.613735378,5,58,,
105,348295,136641,2,50.3896699,25.00494186,3.204346737,9,61,,
105,444263,226348,2,48.61336743,24.87542832,3.438318199,2,55,,
105,700009,26474,2,47.98901662,26.73949761,3.763593087,17,69,,
105,758354,196444,2,47.41560951,22.96614451,4.239871091,12,65,,
105,12396,106485,2,46.21810193,25.43466735,5.372426417,10,63,,
105,455075,216507,2,48.6886868,26.80398654,2.4498152,28,81,,
105,418608,126853,2,44.62172711,30.35962128,2.356850049,36,79,,
105,69131,41415,2,47.62009753,25.39771357,5.20232383,32,85,,
105,26891,200804,2,50.5112569,26.82773036,2.757695214,3,56,,
105,240157,46327,2,46.17401617,27.1516218,6.544832547,1,53,,
105,402265,111431,2,48.62066694,27.51216683,2.863340237,24,76,,
105,732525,115808,2,49.07484522,23.63720315,7.439356375,36,89,,
105,43850,1724,2,47.88186357,25.10533479,4.011586798,22,74,,
105,779121,206280,2,46.37681787,26.74793915,4.715496495,11,53,,
105,181173,121853,2,49.49635017,26.13935377,4.594910216,33,86,,
105,760251,161623,2,49.23826801,26.65138851,4.122915702,9,61,,
105,431817,236642,2,44.98179845,28.16144907,2.743746201,40,82,,
105,799321,6117,2,48.93830577,27.14285287,3.690280509,9,62,,
105,805483,166179,2,47.77499595,26.43601097,4.408532529,17,59,,
105,119331,191824,2,49.00830372,26.11828241,7.833566077,32,84,,
105,617926,81074,2,47.91104572,24.68464112,4.549377181,30,83,,
105,739027,156410,2,48.9661895,25.29974203,4.788187123,15,68,,
105,203119,96728,2,45.58897161,24.65074649,6.326121956,19,72,,
105,87838,171331,2,47.81601323,26.15566257,9.281168884,22,75,,
105,3422,31440,2,49.34568119,25.86974742,2.693203542,6,58,,
105,713926,101165,2,46.77735758,30.0041815,3.715784677,7,60,,
105,985605,230978,2,44.74607458,26.22770381,5.254924991,28,81,,
105,945317,71422,2,48.68079202,24.43525054,3.967191864,34,87,,
105,51240,51619,2,46.1668906,29.95762878,6.129228322,9,52,,
105,142566,131757,2,50.79906205,23.73928241,3.584986503,15,77,,
105,797053,146217,3,43.39915299,28.4982949,10.59445534,13,37,76,
105,470769,221036,2,47.41919477,26.43369422,3.046536155,33,85,,
105,107961,22035,2,48.99016368,24.43625189,3.773720737,13,65,,
105,301814,86158,2,49.55943597,27.08753416,3.192635138,26,78,,
105,306741,66178,2,45.0492701,28.56818167,6.068249846,34,87,,
105,925834,36667,2,45.46601372,22.98414537,4.679677831,25,77,,
105,760492,16482,2,49.01143467,22.34970594,7.160222641,1,53,,
105,264513,10709,2,49.04437625,23.67562624,2.935172823,18,71,,
105,726884,181114,2,47.01802503,27.99055588,4.519314412,18,70,,
105,848143,211332,2,48.79780647,23.99934987,3.403595372,14,67,,
105,711703,61016,2,46.43711612,25.86608388,4.791971418,12,65,,
105,305342,76622,2,50.84044513,24.79934215,3.544281978,12,64,,
105,534518,56290,2,49.15472392,24.62532573,2.943645758,22,75,,
105,752792,141224,2,46.62256238,30.03171731,3.545167085,10,53,,
105,819885,187266,2,51.2992063,23.90688742,3.88477738,19,72,,
105,903147,177206,2,48.74856835,21.89501613,3.370565854,20,63,,
105,59229,91579,2,47.48656482,29.22658914,3.429005244,23,86,,
105,214635,26474,2,47.9414448,26.48616151,5.574549128,17,69,,
105,100977,226373,2,47.14386053,26.82550785,4.088064529,29,81,,
105,778202,136685,2,46.36978833,31.27836833,5.715884439,6,69,,
105,214280,196444,2,46.13899359,23.32262152,3.105691922,12,65,,
105,835990,106485,2,45.75518136,25.70522308,5.177290504,10,63,,
105,685898,216513,2,47.8333545,27.18555504,4.967358559,0,53,,
105,461925,151888,2,46.90273777,23.33595013,4.612058948,4,57,,
105,609020,126860,2,47.0497914,31.4042537,2.455072447,20,72,,
105,204511,41417,2,50.40495314,23.716227,3.834532259,33,85,,
105,458656,200804,2,47.70269376,26.09815459,3.492913146,3,56,,
105,641706,46327,2,46.79903442,25.24123209,5.811879377,0,53,,
105,473760,111431,2,45.59013828,27.99755502,3.429277712,24,76,,
105,371860,1724,2,50.84462785,24.77607261,4.695684798,21,74,,
105,666856,115833,2,47.90766508,22.53938367,3.927795058,4,56,,
105,677278,121853,2,48.98865993,26.2564263,4.445952867,33,86,,
105,412231,206341,2,47.27186329,26.28424242,2.975275457,33,86,,
105,402950,6117,2,47.42621162,26.17020811,3.019449198,10,62,,
105,104802,236671,2,47.18984032,24.75267531,6.528519586,34,87,,
105,983368,166179,2,49.79471458,27.0647808,3.272596597,7,59,,
105,291725,191828,2,48.08033621,23.91312294,4.832473442,33,85,,
105,412361,156410,2,43.43299149,23.76353219,5.955986552,15,68,,
105,57780,81074,2,46.95193056,26.56748803,7.062284785,30,83,,
